area;year_op;conversion_tech;max_yearly_production;max_daily_production;power_capacity_max;power_capacity_min;fixed_cost;variable_cost;must_run
UA;2050;mena_imports;;;0.0;;980.0;;0.5
UA;2030;ukraine_imports;;;0.0;;980.0;;0.7
UA;2035;ukraine_imports;;;0.0;;980.0;;0.7
UA;2040;ukraine_imports;;;0.0;;980.0;;0.7
UA;2050;ukraine_imports;;;0.0;;980.0;;0.7
UA;2030;norway_imports;;;0.0;;980.0;;0.7
UA;2035;norway_imports;;;0.0;;980.0;;0.7
UA;2040;norway_imports;;;0.0;;980.0;;0.7
UA;2050;norway_imports;;;0.0;;980.0;;0.7
UA;2030;dsr_1;;;0.0;;;;
UA;2035;dsr_1;;;0.0;;;;
UA;2040;dsr_1;;;0.0;;;;
UA;2050;dsr_1;;;0.0;;;;
UA;2030;dsr_2;;;0.0;;;;
UA;2035;dsr_2;;;0.0;;;;
UA;2040;dsr_2;;;0.0;;;;
UA;2050;dsr_2;;;0.0;;;;
UA;2030;dsr_3;;;0.0;;;;
UA;2035;dsr_3;;;0.0;;;;
UA;2040;dsr_3;;;0.0;;;;
UA;2050;dsr_3;;;0.0;;;;
UA;2030;dsr_4;;;0.0;;;;
UA;2035;dsr_4;;;0.0;;;;
UA;2040;dsr_4;;;0.0;;;;
UA;2050;dsr_4;;;0.0;;;;
UA;2030;dsr_5;;;0.0;;;;
UA;2035;dsr_5;;;0.0;;;;
UA;2040;dsr_5;;;0.0;;;;
UA;2050;dsr_5;;;0.0;;;;
UA;2030;dsr_6;;;0.0;;;;
UA;2035;dsr_6;;;0.0;;;;
UA;2040;dsr_6;;;0.0;;;;
UA;2050;dsr_6;;;0.0;;;;
UA;2030;dsr_7;;;0.0;;;;
UA;2035;dsr_7;;;0.0;;;;
UA;2040;dsr_7;;;0.0;;;;
UA;2050;dsr_7;;;0.0;;;;
UA;2030;dsr_8;;;0.0;;;;
UA;2035;dsr_8;;;0.0;;;;
UA;2040;dsr_8;;;0.0;;;;
UA;2050;dsr_8;;;0.0;;;;
UA;2030;dsr_9;;;0.0;;;;
UA;2035;dsr_9;;;0.0;;;;
UA;2040;dsr_9;;;0.0;;;;
UA;2050;dsr_9;;;0.0;;;;
UA;2030;dsr_10;;;0.0;;;;
UA;2035;dsr_10;;;0.0;;;;
UA;2040;dsr_10;;;0.0;;;;
UA;2050;dsr_10;;;0.0;;;;
UK;2030;electrolysis_2030;;;;;53200.0;0.0;0.0
UK;2035;electrolysis_2030;;;;;53200.0;0.0;0.0
UK;2040;electrolysis_2030;;;;;53200.0;0.0;0.0
UK;2050;electrolysis_2030;;;;;53200.0;0.0;0.0
UK;2030;electrolysis_2035;;;;;47600.0;0.0;0.0
UK;2035;electrolysis_2035;;;;;47600.0;0.0;0.0
UK;2040;electrolysis_2035;;;;;47600.0;0.0;0.0
UK;2050;electrolysis_2035;;;;;47600.0;0.0;0.0
UK;2030;electrolysis_2040;;;;;42000.0;0.0;0.0
UK;2035;electrolysis_2040;;;;;42000.0;0.0;0.0
UK;2040;electrolysis_2040;;;;;42000.0;0.0;0.0
UK;2050;electrolysis_2040;;;;;42000.0;0.0;0.0
UK;2030;electrolysis_2050;;;;;36400.0;0.0;0.0
UK;2035;electrolysis_2050;;;;;36400.0;0.0;0.0
UK;2040;electrolysis_2050;;;;;36400.0;0.0;0.0
UK;2050;electrolysis_2050;;;;;36400.0;0.0;0.0
UK;2030;atr_ccs;;;3000.0;;108000.0;3.1;0.0
UK;2035;atr_ccs;;;3000.0;;108000.0;3.1;0.0
UK;2040;atr_ccs;;;3000.0;;108000.0;3.1;0.0
UK;2050;atr_ccs;;;3000.0;;108000.0;3.1;0.0
UK;2030;smr;;;2169.6;;198000.0;0.0;0.0
UK;2035;smr;;;2169.6;;198000.0;0.0;0.0
UK;2040;smr;;;2169.6;;198000.0;0.0;0.0
UK;2050;smr;;;2169.6;;198000.0;0.0;0.0
UK;2030;e_smr;;;;;144000.0;0.0;0.0
UK;2035;e_smr;;;;;144000.0;0.0;0.0
UK;2040;e_smr;;;;;144000.0;0.0;0.0
UK;2050;e_smr;;;;;144000.0;0.0;0.0
UK;2030;ccgt;;;;;20000.0;2.5;0.141
UK;2035;ccgt;;;;;33810.0;2.5;0.141
UK;2040;ccgt;;;;;33810.0;2.5;0.141
UK;2050;ccgt;;;;;33810.0;2.5;0.141
UK;2030;ocgt;;;;;11900.0;2.4;
UK;2035;ocgt;;;;;20820.0;2.4;
UK;2040;ocgt;;;;;20820.0;2.4;
UK;2050;ocgt;;;;;20820.0;2.4;
UK;2030;coal_pp;;;;;33878.0;3.45;
UK;2035;coal_pp;;;0.0;;33878.0;3.45;
UK;2040;coal_pp;;;0.0;;33878.0;3.45;
UK;2050;coal_pp;;;0.0;;33878.0;3.45;
UK;2030;lignite_pp;;;;;38816.0;4.1;
UK;2035;lignite_pp;;;0.0;;38816.0;4.1;
UK;2040;lignite_pp;;;0.0;;38816.0;4.1;
UK;2050;lignite_pp;;;0.0;;38816.0;4.1;
UK;2030;nuclear_lte;;;;;319000.0;;
UK;2035;nuclear_lte;;;2900.0;;319000.0;;
UK;2040;nuclear_lte;;;2900.0;;319000.0;;
UK;2050;nuclear_lte;;;2900.0;;319000.0;;
UK;2030;nuclear_new;;;;;100000.0;;
UK;2035;nuclear_new;;;3100.0;;100000.0;;
UK;2040;nuclear_new;;;9760.0;;100000.0;;
UK;2050;nuclear_new;;;19338.0;;100000.0;;
UK;2030;oil_pp;;;;;26472.0;3.2;
UK;2035;oil_pp;;;107.8;;26472.0;3.2;
UK;2040;oil_pp;;;0.0;;26472.0;3.2;
UK;2050;oil_pp;;;0.0;;26472.0;3.2;
UK;2030;ccht;;;;;37190.0;2.5;
UK;2035;ccht;;;;;37190.0;2.5;
UK;2040;ccht;;;;;37190.0;2.5;
UK;2050;ccht;;;;;37190.0;2.5;
UK;2030;ocht;;;;;23940.0;2.4;
UK;2035;ocht;;;;;23940.0;2.4;
UK;2040;ocht;;;;;23940.0;2.4;
UK;2050;ocht;;;;;23940.0;2.4;
UK;2030;other_res;;;;;;;1.0
UK;2035;other_res;;;8735.4;8735.4;;;1.0
UK;2040;other_res;;;10079.7;10079.7;;;1.0
UK;2050;other_res;;;11155.8;11155.8;;;1.0
UK;2030;biogas_reactor;44947277.78;;;;0.0;49.94;
UK;2035;biogas_reactor;44947277.78;;;;0.0;50.38;
UK;2040;biogas_reactor;44947277.78;;;;0.0;50.81;
UK;2050;biogas_reactor;44947277.78;;;;0.0;49.97;
UK;2030;lignite_mine;;;;;0.0;8.6;
UK;2035;lignite_mine;;;;;0.0;8.6;
UK;2040;lignite_mine;;;;;0.0;8.6;
UK;2050;lignite_mine;;;;;0.0;8.6;
UK;2030;wind_onshore;;;;;16663.0;1.98;1.0
UK;2035;wind_onshore;;;33000.0;;16314.0;1.93;1.0
UK;2040;wind_onshore;;;45453.1;;15965.0;1.89;1.0
UK;2050;wind_onshore;;;53917.6;;15602.0;1.85;1.0
UK;2030;wind_offshore;;;;;34000.0;3.45;1.0
UK;2035;wind_offshore;;;78000.0;;32000.0;3.16;1.0
UK;2040;wind_offshore;;;98389.3;;30000.0;2.99;1.0
UK;2050;wind_offshore;;;116896.9;;28000.0;2.78;1.0
UK;2030;solar_pv;;;;;9500.0;;1.0
UK;2035;solar_pv;;;49000.0;;8800.0;;1.0
UK;2040;solar_pv;;;74254.2;;8100.0;;1.0
UK;2050;solar_pv;;;82546.3;;7400.0;;1.0
UK;2030;solar_rooftop_pv;;;;;10700.0;;1.0
UK;2035;solar_rooftop_pv;;;0.0;;10150.0;;1.0
UK;2040;solar_rooftop_pv;;;0.0;;9600.0;;1.0
UK;2050;solar_rooftop_pv;;;0.0;;8900.0;;1.0
UK;2030;hydro_river;;;;;130000.0;;1.0
UK;2035;hydro_river;;;2008.6;2008.6;130000.0;;1.0
UK;2040;hydro_river;;;2061.0;2061.0;130000.0;;1.0
UK;2050;hydro_river;;;2152.3;2152.3;130000.0;;1.0
UK;2030;hydro_reservoir;;;;;130000.0;;
UK;2035;hydro_reservoir;;;0.0;0.0;130000.0;;
UK;2040;hydro_reservoir;;;0.0;0.0;130000.0;;
UK;2050;hydro_reservoir;;;0.0;0.0;130000.0;;
UK;2030;hydro_pondage;;;;;130000.0;;
UK;2035;hydro_pondage;;;0.0;0.0;130000.0;;
UK;2040;hydro_pondage;;;0.0;0.0;130000.0;;
UK;2050;hydro_pondage;;;0.0;0.0;130000.0;;
UK;2030;hydro_pondage_h2o_inflow;;;;;0.0;;1.0
UK;2035;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
UK;2040;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
UK;2050;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
UK;2030;hydro_reservoir_h2o_inflow;;;;;0.0;;1.0
UK;2035;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
UK;2040;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
UK;2050;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
UK;2030;heatpump;;;;;;;
UK;2035;heatpump;;;;;;;
UK;2040;heatpump;;;;;;;
UK;2050;heatpump;;;;;;;
UK;2030;ev;;;;;;;
UK;2035;ev;;;;;;;
UK;2040;ev;;;;;;;
UK;2050;ev;;;;;;;
UK;2030;ammonia_ships;;;0.0;;13366.0;;0.7
UK;2035;ammonia_ships;;;0.0;;12170.0;;0.7
UK;2040;ammonia_ships;;;0.0;;11365.0;;0.7
UK;2050;ammonia_ships;;;0.0;;10301.0;;0.7
UK;2030;mena_imports;;;0.0;;980.0;;0.5
UK;2035;mena_imports;;;0.0;;980.0;;0.5
UK;2040;mena_imports;;;0.0;;980.0;;0.5
UK;2050;mena_imports;;;0.0;;980.0;;0.5
UK;2030;ukraine_imports;;;0.0;;980.0;;0.7
UK;2035;ukraine_imports;;;0.0;;980.0;;0.7
UK;2040;ukraine_imports;;;0.0;;980.0;;0.7
UK;2050;ukraine_imports;;;0.0;;980.0;;0.7
UK;2030;norway_imports;;;0.0;;980.0;;0.7
UK;2035;norway_imports;;;0.0;;980.0;;0.7
UK;2040;norway_imports;;;0.0;;980.0;;0.7
UK;2050;norway_imports;;;0.0;;980.0;;0.7
UK;2030;dsr_1;;64409.7;8051.2;8051.2;;500.0;
UK;2035;dsr_1;;131310.99;16413.9;16413.9;;500.0;
UK;2040;dsr_1;;183144.77;22893.1;22893.1;;500.0;
UK;2050;dsr_1;;198892.57;24861.6;24861.6;;500.0;
UK;2030;dsr_2;;300.0;60.0;60.0;;3000.0;
UK;2035;dsr_2;;300.0;60.0;60.0;;3000.0;
UK;2040;dsr_2;;;0.0;;;;
UK;2050;dsr_2;;;0.0;;;;
UK;2030;dsr_3;;;0.0;;;;
UK;2035;dsr_3;;;0.0;;;;
UK;2040;dsr_3;;;0.0;;;;
UK;2050;dsr_3;;;0.0;;;;
UK;2030;dsr_4;;;0.0;;;;
UK;2035;dsr_4;;;0.0;;;;
UK;2040;dsr_4;;;0.0;;;;
UK;2050;dsr_4;;;0.0;;;;
UK;2030;dsr_5;;;0.0;;;;
UK;2035;dsr_5;;;0.0;;;;
UK;2040;dsr_5;;;0.0;;;;
UK;2050;dsr_5;;;0.0;;;;
UK;2030;dsr_6;;;0.0;;;;
UK;2035;dsr_6;;;0.0;;;;
UK;2040;dsr_6;;;0.0;;;;
UK;2050;dsr_6;;;0.0;;;;
UK;2030;dsr_7;;;0.0;;;;
UK;2035;dsr_7;;;0.0;;;;
UK;2040;dsr_7;;;0.0;;;;
UK;2050;dsr_7;;;0.0;;;;
UK;2030;dsr_8;;;0.0;;;;
UK;2035;dsr_8;;;0.0;;;;
UK;2040;dsr_8;;;0.0;;;;
UK;2050;dsr_8;;;0.0;;;;
UK;2030;dsr_9;;;0.0;;;;
UK;2035;dsr_9;;;0.0;;;;
UK;2040;dsr_9;;;0.0;;;;
UK;2050;dsr_9;;;0.0;;;;
UK;2030;dsr_10;;;0.0;;;;
UK;2035;dsr_10;;;0.0;;;;
UK;2040;dsr_10;;;0.0;;;;
UK;2050;dsr_10;;;0.0;;;;
AL;2031;electrolysis_2030;;;;;53200.0;0.0;0.0
AL;2036;electrolysis_2030;;;;;53200.0;0.0;0.0
AL;2041;electrolysis_2030;;;;;53200.0;0.0;0.0
AL;2051;electrolysis_2030;;;;;53200.0;0.0;0.0
AL;2031;electrolysis_2035;;;;;47600.0;0.0;0.0
AL;2036;electrolysis_2035;;;;;47600.0;0.0;0.0
AL;2041;electrolysis_2035;;;;;47600.0;0.0;0.0
AL;2051;electrolysis_2035;;;;;47600.0;0.0;0.0
AL;2031;electrolysis_2040;;;;;42000.0;0.0;0.0
AL;2036;electrolysis_2040;;;;;42000.0;0.0;0.0
AL;2041;electrolysis_2040;;;;;42000.0;0.0;0.0
AL;2051;electrolysis_2040;;;;;42000.0;0.0;0.0
AL;2031;electrolysis_2050;;;;;36400.0;0.0;0.0
AL;2036;electrolysis_2050;;;;;36400.0;0.0;0.0
AL;2041;electrolysis_2050;;;;;36400.0;0.0;0.0
AL;2051;electrolysis_2050;;;;;36400.0;0.0;0.0
AL;2031;atr_ccs;;;0.0;;108000.0;3.1;0.0
AL;2036;atr_ccs;;;0.0;;108000.0;3.1;0.0
AL;2041;atr_ccs;;;0.0;;108000.0;3.1;0.0
AL;2051;atr_ccs;;;0.0;;108000.0;3.1;0.0
AL;2031;smr;;;0.0;;198000.0;0.0;0.0
AL;2036;smr;;;0.0;;198000.0;0.0;0.0
AL;2041;smr;;;0.0;;198000.0;0.0;0.0
AL;2051;smr;;;0.0;;198000.0;0.0;0.0
AL;2031;e_smr;;;;;144000.0;0.0;0.0
AL;2036;e_smr;;;;;144000.0;0.0;0.0
AL;2041;e_smr;;;;;144000.0;0.0;0.0
AL;2051;e_smr;;;;;144000.0;0.0;0.0
AL;2031;ccgt;;;;;20000.0;2.5;
AL;2036;ccgt;;;;;33810.0;2.5;
AL;2041;ccgt;;;;;33810.0;2.5;
AL;2051;ccgt;;;;;33810.0;2.5;
AL;2031;ocgt;;;;;11900.0;2.4;
AL;2036;ocgt;;;;;20820.0;2.4;
AL;2041;ocgt;;;;;20820.0;2.4;
AL;2051;ocgt;;;;;20820.0;2.4;
AL;2031;coal_pp;;;;;33878.0;3.45;
AL;2036;coal_pp;;;0.0;;33878.0;3.45;
AL;2041;coal_pp;;;0.0;;33878.0;3.45;
AL;2051;coal_pp;;;0.0;;33878.0;3.45;
AL;2031;lignite_pp;;;;;38816.0;4.1;
AL;2036;lignite_pp;;;0.0;;38816.0;4.1;
AL;2041;lignite_pp;;;0.0;;38816.0;4.1;
AL;2051;lignite_pp;;;0.0;;38816.0;4.1;
AL;2031;nuclear_lte;;;;;319000.0;;
AL;2036;nuclear_lte;;;0.0;;319000.0;;
AL;2041;nuclear_lte;;;0.0;;319000.0;;
AL;2051;nuclear_lte;;;0.0;;319000.0;;
AL;2031;nuclear_new;;;;;100000.0;;
AL;2036;nuclear_new;;;0.0;;100000.0;;
AL;2041;nuclear_new;;;0.0;;100000.0;;
AL;2051;nuclear_new;;;0.0;;100000.0;;
AL;2031;oil_pp;;;;;26472.0;3.2;
AL;2036;oil_pp;;;0.0;;26472.0;3.2;
AL;2041;oil_pp;;;0.0;;26472.0;3.2;
AL;2051;oil_pp;;;0.0;;26472.0;3.2;
AL;2031;ccht;;;;;37190.0;2.5;
AL;2036;ccht;;;;;37190.0;2.5;
AL;2041;ccht;;;;;37190.0;2.5;
AL;2051;ccht;;;;;37190.0;2.5;
AL;2031;ocht;;;;;23940.0;2.4;
AL;2036;ocht;;;;;23940.0;2.4;
AL;2041;ocht;;;;;23940.0;2.4;
AL;2051;ocht;;;;;23940.0;2.4;
AL;2031;other_res;;;;;;;1.0
AL;2036;other_res;;;0.0;0.0;;;1.0
AL;2041;other_res;;;0.0;0.0;;;1.0
AL;2051;other_res;;;0.0;0.0;;;1.0
AL;2031;biogas_reactor;503089.17;;;;0.0;49.94;
AL;2036;biogas_reactor;503089.17;;;;0.0;50.38;
AL;2041;biogas_reactor;503089.17;;;;0.0;50.81;
AL;2051;biogas_reactor;503089.17;;;;0.0;49.97;
AL;2031;lignite_mine;;;;;0.0;;
AL;2036;lignite_mine;;;;;0.0;;
AL;2041;lignite_mine;;;;;0.0;;
AL;2051;lignite_mine;;;;;0.0;;
AL;2031;wind_onshore;;;;;16663.0;1.98;1.0
AL;2036;wind_onshore;;;0.0;;16314.0;1.93;1.0
AL;2041;wind_onshore;;;600.0;;15965.0;1.89;1.0
AL;2051;wind_onshore;;;600.0;;15602.0;1.85;1.0
AL;2031;wind_offshore;;;;;34000.0;3.45;1.0
AL;2036;wind_offshore;;;0.0;;32000.0;3.16;1.0
AL;2041;wind_offshore;;;0.0;;30000.0;2.99;1.0
AL;2051;wind_offshore;;;0.0;;28000.0;2.78;1.0
AL;2031;solar_pv;;;;;9500.0;;1.0
AL;2036;solar_pv;;;1000.0;;8800.0;;1.0
AL;2041;solar_pv;;;1200.0;;8100.0;;1.0
AL;2051;solar_pv;;;1200.0;;7400.0;;1.0
AL;2031;solar_rooftop_pv;;;;;10700.0;;1.0
AL;2036;solar_rooftop_pv;;;0.0;;10150.0;;1.0
AL;2041;solar_rooftop_pv;;;0.0;;9600.0;;1.0
AL;2051;solar_rooftop_pv;;;0.0;;8900.0;;1.0
AL;2031;hydro_river;;;;;130000.0;;1.0
AL;2036;hydro_river;;;534.8;534.8;130000.0;;1.0
AL;2041;hydro_river;;;734.8;734.8;130000.0;;1.0
AL;2051;hydro_river;;;734.8;734.8;130000.0;;1.0
AL;2031;hydro_reservoir;;;;;130000.0;;
AL;2036;hydro_reservoir;;;2031.7;2031.7;130000.0;;
AL;2041;hydro_reservoir;;;2031.7;2031.7;130000.0;;
AL;2051;hydro_reservoir;;;2031.7;2031.7;130000.0;;
AL;2031;hydro_pondage;;;;;130000.0;;
AL;2036;hydro_pondage;;;0.0;0.0;130000.0;;
AL;2041;hydro_pondage;;;0.0;0.0;130000.0;;
AL;2051;hydro_pondage;;;0.0;0.0;130000.0;;
AL;2031;hydro_pondage_h2o_inflow;;;;;0.0;;1.0
AL;2036;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
AL;2041;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
AL;2051;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
AL;2031;hydro_reservoir_h2o_inflow;;;;;0.0;;1.0
AL;2036;hydro_reservoir_h2o_inflow;;;2031.7;2031.7;0.0;;1.0
AL;2041;hydro_reservoir_h2o_inflow;;;2031.7;2031.7;0.0;;1.0
AL;2051;hydro_reservoir_h2o_inflow;;;2031.7;2031.7;0.0;;1.0
AL;2031;heatpump;;;;;;;
AL;2036;heatpump;;;;;;;
AL;2041;heatpump;;;;;;;
AL;2051;heatpump;;;;;;;
AL;2031;ev;;;;;;;
AL;2036;ev;;;;;;;
AL;2041;ev;;;;;;;
AL;2051;ev;;;;;;;
AL;2031;ammonia_ships;;;0.0;;13366.0;;0.7
AL;2036;ammonia_ships;;;0.0;;12170.0;;0.7
AL;2041;ammonia_ships;;;0.0;;11365.0;;0.7
AL;2051;ammonia_ships;;;0.0;;10301.0;;0.7
AL;2031;mena_imports;;;0.0;;980.0;;0.5
AL;2036;mena_imports;;;0.0;;980.0;;0.5
AL;2041;mena_imports;;;0.0;;980.0;;0.5
AL;2051;mena_imports;;;0.0;;980.0;;0.5
AL;2031;ukraine_imports;;;0.0;;980.0;;0.7
AL;2036;ukraine_imports;;;0.0;;980.0;;0.7
AL;2041;ukraine_imports;;;0.0;;980.0;;0.7
AL;2051;ukraine_imports;;;0.0;;980.0;;0.7
AL;2031;norway_imports;;;0.0;;980.0;;0.7
AL;2036;norway_imports;;;0.0;;980.0;;0.7
AL;2041;norway_imports;;;0.0;;980.0;;0.7
AL;2051;norway_imports;;;0.0;;980.0;;0.7
AL;2031;dsr_1;;;0.0;;;;
AL;2036;dsr_1;;;0.0;;;;
AL;2041;dsr_1;;;0.0;;;;
AL;2051;dsr_1;;;0.0;;;;
AL;2031;dsr_2;;;0.0;;;;
AL;2036;dsr_2;;;0.0;;;;
AL;2041;dsr_2;;;0.0;;;;
AL;2051;dsr_2;;;0.0;;;;
AL;2031;dsr_3;;;0.0;;;;
AL;2036;dsr_3;;;0.0;;;;
AL;2041;dsr_3;;;0.0;;;;
AL;2051;dsr_3;;;0.0;;;;
AL;2031;dsr_4;;;0.0;;;;
AL;2036;dsr_4;;;0.0;;;;
AL;2041;dsr_4;;;0.0;;;;
AL;2051;dsr_4;;;0.0;;;;
AL;2031;dsr_5;;;0.0;;;;
AL;2036;dsr_5;;;0.0;;;;
AL;2041;dsr_5;;;0.0;;;;
AL;2051;dsr_5;;;0.0;;;;
AL;2031;dsr_6;;;0.0;;;;
AL;2036;dsr_6;;;0.0;;;;
AL;2041;dsr_6;;;0.0;;;;
AL;2051;dsr_6;;;0.0;;;;
AL;2031;dsr_7;;;0.0;;;;
AL;2036;dsr_7;;;0.0;;;;
AL;2041;dsr_7;;;0.0;;;;
AL;2051;dsr_7;;;0.0;;;;
AL;2031;dsr_8;;;0.0;;;;
AL;2036;dsr_8;;;0.0;;;;
AL;2041;dsr_8;;;0.0;;;;
AL;2051;dsr_8;;;0.0;;;;
AL;2031;dsr_9;;;0.0;;;;
AL;2036;dsr_9;;;0.0;;;;
AL;2041;dsr_9;;;0.0;;;;
AL;2051;dsr_9;;;0.0;;;;
AL;2031;dsr_10;;;0.0;;;;
AL;2036;dsr_10;;;0.0;;;;
AL;2041;dsr_10;;;0.0;;;;
AL;2051;dsr_10;;;0.0;;;;
AT;2031;electrolysis_2030;;;;;53200.0;0.0;0.0
AT;2036;electrolysis_2030;;;;;53200.0;0.0;0.0
AT;2041;electrolysis_2030;;;;;53200.0;0.0;0.0
AT;2051;electrolysis_2030;;;;;53200.0;0.0;0.0
AT;2031;electrolysis_2035;;;;;47600.0;0.0;0.0
AT;2036;electrolysis_2035;;;;;47600.0;0.0;0.0
AT;2041;electrolysis_2035;;;;;47600.0;0.0;0.0
AT;2051;electrolysis_2035;;;;;47600.0;0.0;0.0
AT;2031;electrolysis_2040;;;;;42000.0;0.0;0.0
AT;2036;electrolysis_2040;;;;;42000.0;0.0;0.0
AT;2041;electrolysis_2040;;;;;42000.0;0.0;0.0
AT;2051;electrolysis_2040;;;;;42000.0;0.0;0.0
AT;2031;electrolysis_2050;;;;;36400.0;0.0;0.0
AT;2036;electrolysis_2050;;;;;36400.0;0.0;0.0
AT;2041;electrolysis_2050;;;;;36400.0;0.0;0.0
AT;2051;electrolysis_2050;;;;;36400.0;0.0;0.0
AT;2031;atr_ccs;;;0.0;;108000.0;3.1;0.0
AT;2036;atr_ccs;;;0.0;;108000.0;3.1;0.0
AT;2041;atr_ccs;;;0.0;;108000.0;3.1;0.0
AT;2051;atr_ccs;;;0.0;;108000.0;3.1;0.0
AT;2031;smr;;;588.2;;198000.0;0.0;0.0
AT;2036;smr;;;588.2;;198000.0;0.0;0.0
AT;2041;smr;;;588.2;;198000.0;0.0;0.0
AT;2051;smr;;;588.2;;198000.0;0.0;0.0
AT;2031;e_smr;;;;;144000.0;0.0;0.0
AT;2036;e_smr;;;;;144000.0;0.0;0.0
AT;2041;e_smr;;;;;144000.0;0.0;0.0
AT;2051;e_smr;;;;;144000.0;0.0;0.0
AT;2031;ccgt;;;;;20000.0;2.5;
AT;2036;ccgt;;;;;33810.0;2.5;
AT;2041;ccgt;;;;;33810.0;2.5;
AT;2051;ccgt;;;;;33810.0;2.5;
AT;2031;ocgt;;;;;11900.0;2.4;
AT;2036;ocgt;;;;;20820.0;2.4;
AT;2041;ocgt;;;;;20820.0;2.4;
AT;2051;ocgt;;;;;20820.0;2.4;
AT;2031;coal_pp;;;;;33878.0;3.45;
AT;2036;coal_pp;;;0.0;;33878.0;3.45;
AT;2041;coal_pp;;;0.0;;33878.0;3.45;
AT;2051;coal_pp;;;0.0;;33878.0;3.45;
AT;2031;lignite_pp;;;;;38816.0;4.1;
AT;2036;lignite_pp;;;0.0;;38816.0;4.1;
AT;2041;lignite_pp;;;0.0;;38816.0;4.1;
AT;2051;lignite_pp;;;0.0;;38816.0;4.1;
AT;2031;nuclear_lte;;;;;319000.0;;
AT;2036;nuclear_lte;;;0.0;;319000.0;;
AT;2041;nuclear_lte;;;0.0;;319000.0;;
AT;2051;nuclear_lte;;;0.0;;319000.0;;
AT;2031;nuclear_new;;;;;100000.0;;
AT;2036;nuclear_new;;;0.0;;100000.0;;
AT;2041;nuclear_new;;;0.0;;100000.0;;
AT;2051;nuclear_new;;;0.0;;100000.0;;
AT;2031;oil_pp;;;;;26472.0;3.2;
AT;2036;oil_pp;;;122.0;;26472.0;3.2;
AT;2041;oil_pp;;;0.0;;26472.0;3.2;
AT;2051;oil_pp;;;0.0;;26472.0;3.2;
AT;2031;ccht;;;;;37190.0;2.5;
AT;2036;ccht;;;;;37190.0;2.5;
AT;2041;ccht;;;;;37190.0;2.5;
AT;2051;ccht;;;;;37190.0;2.5;
AT;2031;ocht;;;;;23940.0;2.4;
AT;2036;ocht;;;;;23940.0;2.4;
AT;2041;ocht;;;;;23940.0;2.4;
AT;2051;ocht;;;;;23940.0;2.4;
AT;2031;other_res;;;;;;;1.0
AT;2036;other_res;;;767.7;767.7;;;1.0
AT;2041;other_res;;;767.7;767.7;;;1.0
AT;2051;other_res;;;767.7;767.7;;;1.0
AT;2031;biogas_reactor;1321917.78;;;;0.0;49.94;
AT;2036;biogas_reactor;1321917.78;;;;0.0;50.38;
AT;2041;biogas_reactor;1321917.78;;;;0.0;50.81;
AT;2051;biogas_reactor;1321917.78;;;;0.0;49.97;
AT;2031;lignite_mine;;;;;0.0;;
AT;2036;lignite_mine;;;;;0.0;;
AT;2041;lignite_mine;;;;;0.0;;
AT;2051;lignite_mine;;;;;0.0;;
AT;2031;wind_onshore;;;;;16663.0;1.98;1.0
AT;2036;wind_onshore;;;10000.0;;16314.0;1.93;1.0
AT;2041;wind_onshore;;;32939.0;;15965.0;1.89;1.0
AT;2051;wind_onshore;;;41144.9;;15602.0;1.85;1.0
AT;2031;wind_offshore;;;;;34000.0;3.45;1.0
AT;2036;wind_offshore;;;0.0;;32000.0;3.16;1.0
AT;2041;wind_offshore;;;0.0;;30000.0;2.99;1.0
AT;2051;wind_offshore;;;0.0;;28000.0;2.78;1.0
AT;2031;solar_pv;;;;;9500.0;;1.0
AT;2036;solar_pv;;;30000.0;;8800.0;;1.0
AT;2041;solar_pv;;;52000.0;;8100.0;;1.0
AT;2051;solar_pv;;;102000.0;;7400.0;;1.0
AT;2031;solar_rooftop_pv;;;;;10700.0;;1.0
AT;2036;solar_rooftop_pv;;;0.0;;10150.0;;1.0
AT;2041;solar_rooftop_pv;;;0.0;;9600.0;;1.0
AT;2051;solar_rooftop_pv;;;0.0;;8900.0;;1.0
AT;2031;hydro_river;;;;;130000.0;;1.0
AT;2036;hydro_river;;;5414.8;5414.8;130000.0;;1.0
AT;2041;hydro_river;;;5423.8;5423.8;130000.0;;1.0
AT;2051;hydro_river;;;5423.8;5423.8;130000.0;;1.0
AT;2031;hydro_reservoir;;;;;130000.0;;
AT;2036;hydro_reservoir;;;2559.0;2559.0;130000.0;;
AT;2041;hydro_reservoir;;;2559.0;2559.0;130000.0;;
AT;2051;hydro_reservoir;;;2559.0;2559.0;130000.0;;
AT;2031;hydro_pondage;;;;;130000.0;;
AT;2036;hydro_pondage;;;1150.0;1150.0;130000.0;;
AT;2041;hydro_pondage;;;1150.0;1150.0;130000.0;;
AT;2051;hydro_pondage;;;1150.0;1150.0;130000.0;;
